PGI,0.043899304651364865,0.156603396023548
PFK,0.11513474108445587,0.18943489553139276
FBA,0.11513938992817428,0.18943381609920518
TPI,0.1151438176405073,0.1894338160787256
GDH,0.33058171495298594,0.41875196643103496
PGK,0.3301453924321606,0.4187519928539803
GPM,0.32838350581478554,0.41813902727489966
ENO,0.328359309023223,0.41813902727697605
PYK,0.09926325900811477,0.1786012811778367
ZWF,0.07331246074763509,0.18112999252152043
PGL,0.0733124114425708,0.18112483622498896
GND,0.04973090391427694,0.12155531811705814
RPE,0.03285943499447091,0.07842995852177836
RPI,0.016871468902874057,0.04265790034734853
X5P_GAP_TKT,0.03285943530430206,0.07775392123327662
F6P_E4P_TKT,0.016355729009783316,0.03628164081892575
S7P_R5P_TKT,0.01650370176497503,0.04151775879799105
F6P_GAP_TAL,0.016503703389613666,0.03671817889975526
S7P_E4P_TAL,0.01650370553155902,0.03671792825836516
FBP,7.551836385549497e-15,1.0785631914464358e-06
PPC,0.09616137225959978,0.353640517069179
PCK,0.09772862369201422,0.34770192490054874
PPS,2.0718332117282718e-07,4.076170788743682e-06
MAD,0.006671947541134852,0.024134053595150893
PDH,0.21735828533843699,0.2558799119166064
GLT,0.0267850092118822,0.03909192434808586
ACN_1,0.026784993341280025,0.039091924342164665
ACN_2,0.026784986514098375,0.03909192434223924
ICD,0.015253903970721143,0.023112058021728783
LPD,0.014013575836452076,0.022669581258708632
SK,0.014013693345992489,0.022669691310259834
SDH,0.025544930118308096,0.03864944758936335
FUMA,0.025545227145710517,0.038649447604466695
MQO,1.9121908462524555,2.195887314693785
MDH,1.8817850461378347,2.163107558506079
ACEA,0.011531056629567943,0.016582745104133913
ACEB,0.011531071808452347,0.016582745104723542
ACEK_1,0.001705032482338832,0.0017107682057747899
ACEK_2,0.0017050317665035122,0.0017107682027706437
EDD,0.023581556826930535,0.059437412279493576
EDA,0.023581556830908245,0.05940928697087176
NADH_req,0.3516663021682503,0.3577956978095578
PNT_req,0.13877911748310925,0.29725996473879973
ADK,0.003093345936029554,0.01184972624802304
ATP_syn,1.268234544439744,1.3017029849534383
CYA,0.0005547104327459193,0.008240310363896127
DOS,0.0005610468606843896,0.008240310425601572
ACK,0.0025320493491807266,0.0037643259805153163
ACS,0.0025319627221816994,0.0037641149701260266
PTA,0.002536087415575812,0.0037643259759713153
PTS_0,0.22999995071102974,0.23000004371542815
PTS_1,0.2299999999981299,0.2300000114801998
PTS_2,0.22999999999837506,0.23000001137387116
PTS_3,0.22999999999969922,0.23000000380929242
PTS_4,0.22999999999970086,0.23000000380662342
GLC_feed,0.22999999999999998,0.22999999999999998
CYTBO,0.4629558098486511,0.4735684467774709
SQR,0.025545141779635367,0.03864944759573943
NDHII,0.5063057505195688,0.5252998696764593
GROWTH,7.253717316789984e-07,2.049327289579823e-06
ATP_MAINTENANCE,1.322423482293082,1.5424919936255208
XCH_GLC,0.22999999999970192,0.23000000379720084
PIT,0.001507328910090288,0.037373544685145595
XCH_P,0.0015073291780074386,0.03737370566868553
XCH_ACE1,8.715683279877478e-08,2.1100142667897257e-07
_ACE_OUT,1.4083816933789982e-07,2.1100136454069056e-07
XCH_ACE2,8.729051160263282e-08,2.1100142652938308e-07
GL6P_HYDROLYSIS,4.930025502943768e-08,9.903996586330999e-07
CITRA_SYN,0.17473139546925598,0.19927158239995713
